t,NT,Nb,Q,PT,PB,x (m),v (m/s),a (m/s2)
0.00692,-1.29605E+24,1.90947E+24,2.75374E+26,20676768.71,19679708.67,0.008801189,6.326532073,3638.47172
0.00693,-1.29881E+24,1.91222E+24,2.75377E+26,20676642.62,19736090.98,0.008864637,6.362995352,3654.191531
0.00694,-1.30156E+24,1.91497E+24,2.75379E+26,20676516.27,19792554.55,0.00892845,6.399616055,3669.956579
0.00695,-1.30432E+24,1.91773E+24,2.75382E+26,20676389.64,19849099.37,0.00899263,6.436394634,3685.766931
0.00696,-1.30707E+24,1.92048E+24,2.75385E+26,20676262.75,19905725.45,0.009057178,6.473331544,3701.62265
0.00697,-1.30982E+24,1.92324E+24,2.75388E+26,20676135.59,19962432.79,0.009122097,6.510427239,3717.523803
0.00698,-1.31258E+24,1.92599E+24,2.7539E+26,20676008.17,20019221.38,0.009187387,6.547682172,3733.470454
0.00699,-1.31533E+24,1.92874E+24,2.75393E+26,20675880.47,20076091.23,0.009253051,6.5850968,3749.462668
0.007,-1.31809E+24,1.9315E+24,2.75396E+26,20675752.51,20133042.33,0.00931909,6.622671578,3765.500511
0.00701,-1.32084E+24,1.93425E+24,2.75399E+26,20675624.28,20190074.7,0.009385505,6.660406962,3781.584047
0.00702,-1.32359E+24,1.937E+24,2.75401E+26,20675495.78,20247188.33,0.009452298,6.698303411,3797.713342
0.00703,-1.32635E+24,1.93976E+24,2.75404E+26,20675367.02,20304383.22,0.009519471,6.736361382,3813.888462
0.00704,-1.3291E+24,1.94251E+24,2.75407E+26,20675237.99,20361659.37,0.009587026,6.774581333,3830.10947
0.00705,-1.33186E+24,1.94527E+24,2.7541E+26,20675108.69,20419016.79,0.009654964,6.812963724,3846.376433
0.00706,-1.33461E+24,1.94802E+24,2.75412E+26,20674979.12,20476455.47,0.009723286,6.851509015,3862.689415
0.00707,-1.33736E+24,1.95078E+24,2.75415E+26,20674849.28,20533975.41,0.009791994,6.890217666,3879.048482
0.00708,-1.34012E+24,1.95353E+24,2.75418E+26,20674719.18,20591576.62,0.009861091,6.929090139,3895.453699
0.00709,-1.34287E+24,1.95628E+24,2.7542E+26,20674588.81,20649259.1,0.009930577,6.968126894,3911.90513
0.0071,-1.34563E+24,1.95904E+24,2.75423E+26,20674458.17,20707022.84,0.010000454,7.007328396,3928.402842
0.00711,-1.34838E+24,1.96179E+24,2.75426E+26,20674327.27,20764867.85,0.010070724,7.046695106,3944.946899
0.00712,-1.35113E+24,1.96455E+24,2.75429E+26,20674196.09,20822794.13,0.010141388,7.086227488,3961.537366
0.00713,-1.35389E+24,1.9673E+24,2.75431E+26,20674064.65,20880801.67,0.010212449,7.125926008,3978.174309
0.00714,-1.35664E+24,1.97005E+24,2.75434E+26,20673932.94,20938890.49,0.010283907,7.16579113,3994.857792
0.00715,-1.3594E+24,1.97281E+24,2.75437E+26,20673800.97,20997060.58,0.010355765,7.205823319,4011.587881
0.00716,-1.36215E+24,1.97556E+24,2.7544E+26,20673668.72,21055311.94,0.010428024,7.246023043,4028.364642
0.00717,-1.36491E+24,1.97832E+24,2.75442E+26,20673536.21,21113644.57,0.010500686,7.286390768,4045.188138
0.00718,-1.36766E+24,1.98107E+24,2.75445E+26,20673403.43,21172058.48,0.010573753,7.326926962,4062.058436
0.00719,-1.37042E+24,1.98383E+24,2.75448E+26,20673270.38,21230553.66,0.010647225,7.367632093,4078.975601
0.0072,-1.37317E+24,1.98658E+24,2.75451E+26,20673137.07,21289130.12,0.010721106,7.40850663,4095.939697
0.00721,-1.37592E+24,1.98934E+24,2.75453E+26,20673003.48,21347787.85,0.010795396,7.449551043,4112.95079
0.00722,-1.37868E+24,1.99209E+24,2.75456E+26,20672869.63,21406526.86,0.010870098,7.490765803,4130.008945
0.00723,-1.38143E+24,1.99485E+24,2.75459E+26,20672735.52,21465347.14,0.010945212,7.532151379,4147.114227
0.00724,-1.38419E+24,1.9976E+24,2.75461E+26,20672601.13,21524248.71,0.011020741,7.573708245,4164.266701
0.00725,-1.38694E+24,2.00035E+24,2.75464E+26,20672466.48,21583231.55,0.011096687,7.615436871,4181.466433
0.00726,-1.3897E+24,2.00311E+24,2.75467E+26,20672331.55,21642295.68,0.01117305,7.657337731,4198.713488
0.00727,-1.39245E+24,2.00586E+24,2.7547E+26,20672196.37,21701441.08,0.011249834,7.699411298,4216.00793
0.00728,-1.39521E+24,2.00862E+24,2.75472E+26,20672060.91,21760667.76,0.011327039,7.741658048,4233.349826
0.00729,-1.39796E+24,2.01137E+24,2.75475E+26,20671925.18,21819975.73,0.011404668,7.784078453,4250.73924
0.0073,-1.40072E+24,2.01413E+24,2.75478E+26,20671789.19,21879364.98,0.011482721,7.826672991,4268.176237
0.00731,-1.40347E+24,2.01688E+24,2.75481E+26,20671652.93,21938835.52,0.011561202,7.869442137,4285.660882
0.00732,-1.40623E+24,2.01964E+24,2.75483E+26,20671516.41,21998387.34,0.011640111,7.912386368,4303.193241
0.00733,-1.40898E+24,2.02239E+24,2.75486E+26,20671379.61,22058020.44,0.01171945,7.955506161,4320.773379
0.00734,-1.41174E+24,2.02515E+24,2.75489E+26,20671242.55,22117734.83,0.011799222,7.998801995,4338.401361
0.00735,-1.41449E+24,2.0279E+24,2.75492E+26,20671105.22,22177530.51,0.011879427,8.042274348,4356.077253
0.00736,-1.41725E+24,2.03066E+24,2.75494E+26,20670967.62,22237407.48,0.011960068,8.0859237,4373.801118
0.00737,-1.42E+24,2.03341E+24,2.75497E+26,20670829.75,22297365.74,0.012041146,8.12975053,4391.573023
0.00738,-1.42276E+24,2.03617E+24,2.755E+26,20670691.62,22357405.28,0.012122663,8.173755321,4409.393033
0.00739,-1.42551E+24,2.03892E+24,2.75503E+26,20670553.22,22417526.12,0.012204622,8.217938552,4427.261213
0.0074,-1.42827E+24,2.04168E+24,2.75505E+26,20670414.55,22477728.24,0.012287023,8.262300706,4445.177628
0.00741,-1.43102E+24,2.04443E+24,2.75508E+26,20670275.61,22538011.66,0.012369868,8.306842265,4463.142343
0.00742,-1.43378E+24,2.04719E+24,2.75511E+26,20670136.41,22598376.37,0.01245316,8.351563714,4481.155424
0.00743,-1.43653E+24,2.04994E+24,2.75513E+26,20669996.93,22658822.38,0.0125369,8.396465535,4499.216935
0.00744,-1.43929E+24,2.0527E+24,2.75516E+26,20669857.19,22719349.68,0.01262109,8.441548214,4517.326942
0.00745,-1.44204E+24,2.05545E+24,2.75519E+26,20669717.18,22779958.27,0.012705732,8.486812236,4535.485509
0.00746,-1.4448E+24,2.05821E+24,2.75522E+26,20669576.91,22840648.16,0.012790827,8.532258086,4553.692703
0.00747,-1.44755E+24,2.06096E+24,2.75524E+26,20669436.36,22901419.35,0.012876377,8.577886252,4571.948589
0.00748,-1.45031E+24,2.06372E+24,2.75527E+26,20669295.55,22962271.83,0.012962385,8.623697221,4590.253231
0.00749,-1.45306E+24,2.06647E+24,2.7553E+26,20669154.47,23023205.62,0.013048852,8.66969148,4608.606694
0.0075,-1.45582E+24,2.06923E+24,2.75533E+26,20669013.13,23084220.7,0.01313578,8.715869518,4627.009044
0.00751,-1.45857E+24,2.07198E+24,2.75535E+26,20668871.51,23145317.08,0.01322317,8.762231824,4645.460347
0.00752,-1.46133E+24,2.07474E+24,2.75538E+26,20668729.63,23206494.77,0.013311025,8.808778888,4663.960666
0.00753,-1.46408E+24,2.0775E+24,2.75541E+26,20668587.48,23267753.75,0.013399346,8.855511201,4682.510068
0.00754,-1.46684E+24,2.08025E+24,2.75544E+26,20668445.06,23329094.04,0.013488136,8.902429253,4701.108618
0.00755,-1.46959E+24,2.08301E+24,2.75546E+26,20668302.38,23390515.63,0.013577395,8.949533537,4719.75638
0.00756,-1.47235E+24,2.08576E+24,2.75549E+26,20668159.42,23452018.52,0.013667127,8.996824545,4738.453421
0.00757,-1.47511E+24,2.08852E+24,2.75552E+26,20668016.2,23513602.72,0.013757332,9.04430277,4757.199804
0.00758,-1.47786E+24,2.09127E+24,2.75554E+26,20667872.71,23575268.23,0.013848014,9.091968706,4775.995596
0.00759,-1.48062E+24,2.09403E+24,2.75557E+26,20667728.95,23637015.04,0.013939172,9.139822847,4794.840862
0.0076,-1.48337E+24,2.09678E+24,2.7556E+26,20667584.93,23698843.16,0.014030811,9.187865688,4813.735666
0.00761,-1.48613E+24,2.09954E+24,2.75563E+26,20667440.64,23760752.59,0.01412293,9.236097725,4832.680074
0.00762,-1.48888E+24,2.10229E+24,2.75565E+26,20667296.08,23822743.33,0.014215533,9.284519455,4851.674151
0.00763,-1.49164E+24,2.10505E+24,2.75568E+26,20667151.25,23884815.37,0.014308621,9.333131374,4870.717962
0.00764,-1.49439E+24,2.10781E+24,2.75571E+26,20667006.15,23946968.73,0.014402197,9.38193398,4889.811573
0.00765,-1.49715E+24,2.11056E+24,2.75574E+26,20666860.79,24009203.4,0.014496261,9.430927772,4908.955049
0.00766,-1.49991E+24,2.11332E+24,2.75576E+26,20666715.16,24071519.38,0.014590816,9.480113248,4928.148454
0.00767,-1.50266E+24,2.11607E+24,2.75579E+26,20666569.26,24133916.67,0.014685864,9.529490908,4947.391855
0.00768,-1.50542E+24,2.11883E+24,2.75582E+26,20666423.09,24196395.28,0.014781406,9.579061252,4966.685315
0.00769,-1.50817E+24,2.12159E+24,2.75585E+26,20666276.66,24258955.2,0.014877445,9.628824781,4986.028902
0.0077,-1.51093E+24,2.12434E+24,2.75587E+26,20666129.95,24321596.44,0.014973983,9.678781997,5005.422678
0.00771,-1.51369E+24,2.1271E+24,2.7559E+26,20665982.98,24384318.99,0.015071022,9.728933402,5024.866711
0.00772,-1.51644E+24,2.12985E+24,2.75593E+26,20665835.74,24447122.86,0.015168563,9.779279499,5044.361065
0.00773,-1.5192E+24,2.13261E+24,2.75595E+26,20665688.24,24510008.05,0.015266608,9.829820791,5063.905805
0.00774,-1.52195E+24,2.13536E+24,2.75598E+26,20665540.46,24572974.56,0.01536516,9.880557783,5083.500996
0.00775,-1.52471E+24,2.13812E+24,2.75601E+26,20665392.42,24636022.38,0.01546422,9.93149098,5103.146704
0.00776,-1.52746E+24,2.14088E+24,2.75604E+26,20665244.11,24699151.53,0.01556379,9.982620886,5122.842994
0.00777,-1.53022E+24,2.14363E+24,2.75606E+26,20665095.53,24762362,0.015663873,10.03394801,5142.589931
0.00778,-1.53298E+24,2.14639E+24,2.75609E+26,20664946.69,24825653.79,0.01576447,10.08547285,5162.38758
0.00779,-1.53573E+24,2.14914E+24,2.75612E+26,20664797.57,24889026.9,0.015865583,10.13719593,5182.236006
0.0078,-1.53849E+24,2.1519E+24,2.75615E+26,20664648.19,24952481.34,0.015967214,10.18911774,5202.135275
0.00781,-1.54125E+24,2.15466E+24,2.75617E+26,20664498.54,25016017.1,0.016069366,10.2412388,5222.085452
0.00782,-1.544E+24,2.15741E+24,2.7562E+26,20664348.63,25079634.18,0.01617204,10.29355962,5242.086602
0.00783,-1.54676E+24,2.16017E+24,2.75623E+26,20664198.44,25143332.59,0.016275238,10.34608071,5262.13879
0.00784,-1.54951E+24,2.16293E+24,2.75626E+26,20664047.99,25207112.33,0.016378962,10.39880257,5282.242082
0.00785,-1.55227E+24,2.16568E+24,2.75628E+26,20663897.27,25270973.39,0.016483215,10.45172572,5302.396542
0.00786,-1.55503E+24,2.16844E+24,2.75631E+26,20663746.28,25334915.79,0.016587997,10.50485067,5322.602237
0.00787,-1.55778E+24,2.17119E+24,2.75634E+26,20663595.02,25398939.51,0.016693312,10.55817793,5342.85923
0.00788,-1.56054E+24,2.17395E+24,2.75637E+26,20663443.5,25463044.56,0.016799161,10.61170803,5363.167587
0.00789,-1.5633E+24,2.17671E+24,2.75639E+26,20663291.71,25527230.95,0.016905547,10.66544146,5383.527374
0.0079,-1.56605E+24,2.17946E+24,2.75642E+26,20663139.65,25591498.66,0.017012471,10.71937874,5403.938656
0.00791,-1.56881E+24,2.18222E+24,2.75645E+26,20662987.32,25655847.71,0.017119935,10.7735204,5424.401497
0.00792,-1.57157E+24,2.18498E+24,2.75647E+26,20662834.73,25720278.09,0.017227942,10.82786695,5444.915964
0.00793,-1.57432E+24,2.18773E+24,2.7565E+26,20662681.86,25784789.8,0.017336493,10.88241889,5465.482121
0.00794,-1.57708E+24,2.19049E+24,2.75653E+26,20662528.73,25849382.85,0.017445591,10.93717676,5486.100033
0.00795,-1.57983E+24,2.19325E+24,2.75656E+26,20662375.33,25914057.23,0.017555238,10.99214107,5506.769766
0.00796,-1.58259E+24,2.196E+24,2.75658E+26,20662221.66,25978812.95,0.017665435,11.04731233,5527.491385
0.00797,-1.58535E+24,2.19876E+24,2.75661E+26,20662067.73,26043650.01,0.017776184,11.10269107,5548.264956
0.00798,-1.5881E+24,2.20152E+24,2.75664E+26,20661913.53,26108568.41,0.017887489,11.1582778,5569.090542
0.00799,-1.59086E+24,2.20427E+24,2.75667E+26,20661759.06,26173568.14,0.017999351,11.21407305,5589.96821
0.008,-1.59362E+24,2.20703E+24,2.75669E+26,20661604.32,26238649.22,0.018111771,11.27007734,5610.898025
0.00801,-1.59637E+24,2.20979E+24,2.75672E+26,20661449.31,26303811.63,0.018224753,11.32629119,5631.880052
0.00802,-1.59913E+24,2.21254E+24,2.75675E+26,20661294.04,26369055.39,0.018338298,11.38271512,5652.914357
0.00803,-1.60189E+24,2.2153E+24,2.75678E+26,20661138.49,26434380.49,0.018452408,11.43934965,5674.001003
0.00804,-1.60464E+24,2.21806E+24,2.7568E+26,20660982.68,26499786.93,0.018567086,11.49619531,5695.140058
0.00805,-1.6074E+24,2.22081E+24,2.75683E+26,20660826.6,26565274.71,0.018682333,11.55325263,5716.331585
0.00806,-1.61016E+24,2.22357E+24,2.75686E+26,20660670.26,26630843.84,0.018798151,11.61052212,5737.57565
0.00807,-1.61292E+24,2.22633E+24,2.75688E+26,20660513.64,26696494.31,0.018914544,11.66800431,5758.872319
0.00808,-1.61567E+24,2.22908E+24,2.75691E+26,20660356.76,26762226.13,0.019031512,11.72569974,5780.221656
0.00809,-1.61843E+24,2.23184E+24,2.75694E+26,20660199.61,26828039.3,0.019149058,11.78360892,5801.623727
0.0081,-1.62119E+24,2.2346E+24,2.75697E+26,20660042.19,26893933.82,0.019267185,11.84173239,5823.078597
0.00811,-1.62394E+24,2.23735E+24,2.75699E+26,20659884.51,26959909.68,0.019385894,11.90007067,5844.586331
0.00812,-1.6267E+24,2.24011E+24,2.75702E+26,20659726.55,27025966.89,0.019505187,11.95862429,5866.146994
0.00813,-1.62946E+24,2.24287E+24,2.75705E+26,20659568.33,27092105.45,0.019625067,12.01739379,5887.760652
0.00814,-1.63221E+24,2.24563E+24,2.75708E+26,20659409.84,27158325.37,0.019745536,12.07637968,5909.42737
0.00815,-1.63497E+24,2.24838E+24,2.7571E+26,20659251.09,27224626.63,0.019866595,12.13558251,5931.147213
0.00816,-1.63773E+24,2.25114E+24,2.75713E+26,20659092.06,27291009.25,0.019988248,12.1950028,5952.920247
0.00817,-1.64049E+24,2.2539E+24,2.75716E+26,20658932.77,27357473.22,0.020110496,12.25464109,5974.746536
0.00818,-1.64324E+24,2.25665E+24,2.75719E+26,20658773.2,27424018.55,0.020233342,12.31449791,5996.626145
0.00819,-1.646E+24,2.25941E+24,2.75721E+26,20658613.38,27490645.23,0.020356787,12.37457379,6018.559141
0.0082,-1.64876E+24,2.26217E+24,2.75724E+26,20658453.28,27557353.26,0.020480834,12.43486927,6040.545588
0.00821,-1.65151E+24,2.26493E+24,2.75727E+26,20658292.91,27624142.65,0.020605485,12.49538489,6062.585551
0.00822,-1.65427E+24,2.26768E+24,2.75729E+26,20658132.28,27691013.4,0.020730742,12.55612116,6084.679096
0.00823,-1.65703E+24,2.27044E+24,2.75732E+26,20657971.38,27757965.51,0.020856608,12.61707865,6106.826288
0.00824,-1.65979E+24,2.2732E+24,2.75735E+26,20657810.21,27824998.98,0.020983085,12.67825787,6129.027192
0.00825,-1.66254E+24,2.27596E+24,2.75738E+26,20657648.77,27892113.81,0.021110174,12.73965937,6151.281874
0.00826,-1.6653E+24,2.27871E+24,2.7574E+26,20657487.07,27959309.99,0.021237878,12.80128369,6173.590398
0.00827,-1.66806E+24,2.28147E+24,2.75743E+26,20657325.09,28026587.54,0.0213662,12.86313136,6195.95283
0.00828,-1.67082E+24,2.28423E+24,2.75746E+26,20657162.85,28093946.45,0.021495142,12.92520292,6218.369235
0.00829,-1.67357E+24,2.28699E+24,2.75749E+26,20657000.34,28161386.73,0.021624705,12.98749892,6240.839678
0.0083,-1.67633E+24,2.28974E+24,2.75751E+26,20656837.57,28228908.36,0.021754893,13.0500199,6263.364225
0.00831,-1.67909E+24,2.2925E+24,2.75754E+26,20656674.52,28296511.37,0.021885706,13.11276639,6285.94294
0.00832,-1.68185E+24,2.29526E+24,2.75757E+26,20656511.21,28364195.73,0.022017149,13.17573894,6308.57589
0.00833,-1.6846E+24,2.29802E+24,2.7576E+26,20656347.63,28431961.47,0.022149222,13.23893809,6331.263139
0.00834,-1.68736E+24,2.30077E+24,2.75762E+26,20656183.78,28499808.57,0.022281928,13.30236438,6354.004752
0.00835,-1.69012E+24,2.30353E+24,2.75765E+26,20656019.66,28567737.04,0.02241527,13.36601836,6376.800795
0.00836,-1.69288E+24,2.30629E+24,2.75768E+26,20655855.28,28635746.87,0.022549249,13.42990058,6399.651333
0.00837,-1.69563E+24,2.30905E+24,2.75771E+26,20655690.62,28703838.08,0.022683869,13.49401157,6422.556431
0.00838,-1.69839E+24,2.3118E+24,2.75773E+26,20655525.7,28772010.66,0.02281913,13.55835189,6445.516154
0.00839,-1.70115E+24,2.31456E+24,2.75776E+26,20655360.51,28840264.61,0.022955036,13.62292208,6468.530569
0.0084,-1.70391E+24,2.31732E+24,2.75779E+26,20655195.06,28908599.93,0.02309159,13.68772268,6491.599739
0.00841,-1.70667E+24,2.32008E+24,2.75781E+26,20655029.33,28977016.62,0.023228792,13.75275425,6514.72373
0.00842,-1.70942E+24,2.32283E+24,2.75784E+26,20654863.34,29045514.69,0.023366645,13.81801734,6537.902608
0.00843,-1.71218E+24,2.32559E+24,2.75787E+26,20654697.08,29114094.13,0.023505153,13.88351249,6561.136437
0.00844,-1.71494E+24,2.32835E+24,2.7579E+26,20654530.55,29182754.94,0.023644316,13.94924025,6584.425283
0.00845,-1.7177E+24,2.33111E+24,2.75792E+26,20654363.75,29251497.13,0.023784138,14.01520118,6607.769211
0.00846,-1.72045E+24,2.33387E+24,2.75795E+26,20654196.69,29320320.7,0.023924621,14.08139582,6631.168287
0.00847,-1.72321E+24,2.33662E+24,2.75798E+26,20654029.35,29389225.65,0.024065767,14.14782473,6654.622575
0.00848,-1.72597E+24,2.33938E+24,2.75801E+26,20653861.75,29458211.97,0.024207578,14.21448845,6678.132141
0.00849,-1.72873E+24,2.34214E+24,2.75803E+26,20653693.88,29527279.67,0.024350058,14.28138755,6701.69705
0.0085,-1.73149E+24,2.3449E+24,2.75806E+26,20653525.75,29596428.76,0.024493207,14.34852258,6725.317368
0.00851,-1.73424E+24,2.34766E+24,2.75809E+26,20653357.34,29665659.22,0.024637029,14.41589409,6748.993159
0.00852,-1.737E+24,2.35041E+24,2.75812E+26,20653188.67,29734971.07,0.024781526,14.48350263,6772.724489
0.00853,-1.73976E+24,2.35317E+24,2.75814E+26,20653019.73,29804364.3,0.0249267,14.55134876,6796.511423
0.00854,-1.74252E+24,2.35593E+24,2.75817E+26,20652850.52,29873838.91,0.025072553,14.61943304,6820.354026
0.00855,-1.74528E+24,2.35869E+24,2.7582E+26,20652681.04,29943394.9,0.025219089,14.68775603,6844.252364
0.00856,-1.74804E+24,2.36145E+24,2.75822E+26,20652511.29,30013032.28,0.025366309,14.75631828,6868.206502
0.00857,-1.75079E+24,2.36421E+24,2.75825E+26,20652341.28,30082751.05,0.025514216,14.82512034,6892.216505
0.00858,-1.75355E+24,2.36696E+24,2.75828E+26,20652171,30152551.2,0.025662813,14.89416279,6916.282438
0.00859,-1.75631E+24,2.36972E+24,2.75831E+26,20652000.45,30222432.74,0.0258121,14.96344618,6940.404367
0.0086,-1.75907E+24,2.37248E+24,2.75833E+26,20651829.63,30292395.67,0.025962082,15.03297107,6964.582357
0.00861,-1.76183E+24,2.37524E+24,2.75836E+26,20651658.55,30362439.98,0.026112761,15.10273801,6988.816472
0.00862,-1.76459E+24,2.378E+24,2.75839E+26,20651487.19,30432565.69,0.026264138,15.17274758,7013.10678
0.00863,-1.76734E+24,2.38076E+24,2.75842E+26,20651315.57,30502772.78,0.026416216,15.24300034,7037.453343
0.00864,-1.7701E+24,2.38351E+24,2.75844E+26,20651143.68,30573061.27,0.026568999,15.31349684,7061.856229
0.00865,-1.77286E+24,2.38627E+24,2.75847E+26,20650971.52,30643431.15,0.026722487,15.38423765,7086.315502
0.00866,-1.77562E+24,2.38903E+24,2.7585E+26,20650799.1,30713882.42,0.026876684,15.45522334,7110.831227
0.00867,-1.77838E+24,2.39179E+24,2.75853E+26,20650626.4,30784415.09,0.027031592,15.52645446,7135.40347
0.00868,-1.78114E+24,2.39455E+24,2.75855E+26,20650453.44,30855029.15,0.027187214,15.59793159,7160.032295
0.00869,-1.78389E+24,2.39731E+24,2.75858E+26,20650280.21,30925724.6,0.027343552,15.6696553,7184.717769
0.0087,-1.78665E+24,2.40006E+24,2.75861E+26,20650106.71,30996501.46,0.027500608,15.74162614,7209.459957
0.00871,-1.78941E+24,2.40282E+24,2.75863E+26,20649932.94,31067359.7,0.027658385,15.81384469,7234.258922
0.00872,-1.79217E+24,2.40558E+24,2.75866E+26,20649758.91,31138299.35,0.027816886,15.88631151,7259.114732
0.00873,-1.79493E+24,2.40834E+24,2.75869E+26,20649584.61,31209320.39,0.027976112,15.95902717,7284.027451
0.00874,-1.79769E+24,2.4111E+24,2.75872E+26,20649410.04,31280422.84,0.028136067,16.03199225,7308.997145
0.00875,-1.80045E+24,2.41386E+24,2.75874E+26,20649235.2,31351606.68,0.028296753,16.1052073,7334.023878
0.00876,-1.80321E+24,2.41662E+24,2.75877E+26,20649060.09,31422871.93,0.028458172,16.17867291,7359.107717
0.00877,-1.80596E+24,2.41938E+24,2.7588E+26,20648884.71,31494218.58,0.028620327,16.25238965,7384.248725
0.00878,-1.80872E+24,2.42213E+24,2.75883E+26,20648709.07,31565646.62,0.028783221,16.32635808,7409.446969
0.00879,-1.81148E+24,2.42489E+24,2.75885E+26,20648533.16,31637156.08,0.028946855,16.40057878,7434.702514
0.0088,-1.81424E+24,2.42765E+24,2.75888E+26,20648356.98,31708746.93,0.029111233,16.47505232,7460.015425
0.00881,-1.817E+24,2.43041E+24,2.75891E+26,20648180.53,31780419.2,0.029276357,16.54977928,7485.385767
0.00882,-1.81976E+24,2.43317E+24,2.75894E+26,20648003.82,31852172.86,0.02944223,16.62476023,7510.813606
0.00883,-1.82252E+24,2.43593E+24,2.75896E+26,20647826.83,31924007.94,0.029608853,16.69999574,7536.299006
0.00884,-1.82528E+24,2.43869E+24,2.75899E+26,20647649.58,31995924.42,0.02977623,16.7754864,7561.842034
0.00885,-1.82804E+24,2.44145E+24,2.75902E+26,20647472.06,32067922.31,0.029944364,16.85123278,7587.442754
0.00886,-1.83079E+24,2.44421E+24,2.75905E+26,20647294.27,32140001.61,0.030113256,16.92723545,7613.101232
0.00887,-1.83355E+24,2.44697E+24,2.75907E+26,20647116.22,32212162.32,0.030282909,17.00349499,7638.817533
0.00888,-1.83631E+24,2.44972E+24,2.7591E+26,20646937.89,32284404.44,0.030453327,17.08001199,7664.591722
0.00889,-1.83907E+24,2.45248E+24,2.75913E+26,20646759.3,32356727.97,0.03062451,17.15678702,7690.423864
0.0089,-1.84183E+24,2.45524E+24,2.75915E+26,20646580.44,32429132.91,0.030796463,17.23382066,7716.314025
0.00891,-1.84459E+24,2.458E+24,2.75918E+26,20646401.31,32501619.27,0.030969188,17.31111349,7742.262271
0.00892,-1.84735E+24,2.46076E+24,2.75921E+26,20646221.91,32574187.04,0.031142686,17.3886661,7768.268665
0.00893,-1.85011E+24,2.46352E+24,2.75924E+26,20646042.25,32646836.22,0.031316962,17.46647906,7794.333274
0.00894,-1.85287E+24,2.46628E+24,2.75926E+26,20645862.31,32719566.82,0.031492017,17.54455296,7820.456163
0.00895,-1.85563E+24,2.46904E+24,2.75929E+26,20645682.11,32792378.84,0.031667854,17.62288838,7846.637397
0.00896,-1.85839E+24,2.4718E+24,2.75932E+26,20645501.64,32865272.27,0.031844476,17.7014859,7872.877042
0.00897,-1.86115E+24,2.47456E+24,2.75935E+26,20645320.91,32938247.12,0.032021884,17.78034612,7899.175162
0.00898,-1.8639E+24,2.47732E+24,2.75937E+26,20645139.9,33011303.39,0.032200083,17.8594696,7925.531823
0.00899,-1.86666E+24,2.48008E+24,2.7594E+26,20644958.63,33084441.08,0.032379075,17.93885695,7951.94709
0.009,-1.86942E+24,2.48284E+24,2.75943E+26,20644777.08,33157660.19,0.032558861,18.01850874,7978.421029
0.00901,-1.87218E+24,2.48559E+24,2.75946E+26,20644595.27,33230960.72,0.032739446,18.09842556,8004.953705
0.00902,-1.87494E+24,2.48835E+24,2.75948E+26,20644413.19,33304342.67,0.032920831,18.17860801,8031.545182
0.00903,-1.8777E+24,2.49111E+24,2.75951E+26,20644230.85,33377806.05,0.033103019,18.25905666,8058.195527
0.00904,-1.88046E+24,2.49387E+24,2.75954E+26,20644048.23,33451350.85,0.033286013,18.33977212,8084.904805
0.00905,-1.88322E+24,2.49663E+24,2.75956E+26,20643865.35,33524977.07,0.033469815,18.42075496,8111.673081
0.00906,-1.88598E+24,2.49939E+24,2.75959E+26,20643682.2,33598684.72,0.033654429,18.50200577,8138.50042
0.00907,-1.88874E+24,2.50215E+24,2.75962E+26,20643498.78,33672473.79,0.033839856,18.58352516,8165.386887
0.00908,-1.8915E+24,2.50491E+24,2.75965E+26,20643315.09,33746344.29,0.0340261,18.66531371,8192.332548
0.00909,-1.89426E+24,2.50767E+24,2.75967E+26,20643131.13,33820296.22,0.034213163,18.74737201,8219.337468
0.0091,-1.89702E+24,2.51043E+24,2.7597E+26,20642946.91,33894329.58,0.034401049,18.82970066,8246.401713
0.00911,-1.89978E+24,2.51319E+24,2.75973E+26,20642762.42,33968444.37,0.034589758,18.91230024,8273.525347
0.00912,-1.90254E+24,2.51595E+24,2.75976E+26,20642577.66,34042640.58,0.034779295,18.99517136,8300.708436
0.00913,-1.9053E+24,2.51871E+24,2.75978E+26,20642392.63,34116918.23,0.034969663,19.07831461,8327.951045
0.00914,-1.90806E+24,2.52147E+24,2.75981E+26,20642207.33,34191277.31,0.035160863,19.16173058,8355.25324
0.00915,-1.91082E+24,2.52423E+24,2.75984E+26,20642021.77,34265717.82,0.035352898,19.24541987,8382.615085
0.00916,-1.91358E+24,2.52699E+24,2.75987E+26,20641835.93,34340239.76,0.035545772,19.32938308,8410.036647
0.00917,-1.91634E+24,2.52975E+24,2.75989E+26,20641649.83,34414843.14,0.035739487,19.41362081,8437.51799
0.00918,-1.9191E+24,2.53251E+24,2.75992E+26,20641463.46,34489527.95,0.035934045,19.49813364,8465.059179
0.00919,-1.92186E+24,2.53527E+24,2.75995E+26,20641276.82,34564294.2,0.03612945,19.58292219,8492.660281
0.0092,-1.92462E+24,2.53803E+24,2.75998E+26,20641089.92,34639141.89,0.036325705,19.66798705,8520.321359
0.00921,-1.92738E+24,2.54079E+24,2.76E+26,20640902.74,34714071.01,0.036522811,19.75332882,8548.042481
0.00922,-1.93014E+24,2.54355E+24,2.76003E+26,20640715.3,34789081.57,0.036720772,19.8389481,8575.82371
0.00923,-1.9329E+24,2.54631E+24,2.76006E+26,20640527.59,34864173.57,0.036919591,19.92484549,8603.665112
0.00924,-1.93566E+24,2.54907E+24,2.76008E+26,20640339.61,34939347.01,0.03711927,20.0110216,8631.566752
